Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
,"[9.00305, -1.7978859, -3.4187074]",../p01_2013-12-02/2013-12-02_11.16.15.jpg,ZTE-BLADE,[],,447.3024342,,2002:12:08 12:00:00,"['#b4b6c7', '#947f7b', '#6a5b5a', '#160f14', '#533b36']",['tv'],,11:16:15,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.635301, -1.7978859, -3.7728362]",../p01_2013-12-02/2013-12-02_11.15.44.jpg,ZTE-BLADE,[],,56.16103077,,2002:12:08 12:00:00,"['#6c5f59', '#191418', '#b8c0cd', '#8f8885', '#57433a']",[],,11:15:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.635301, -1.0760075, -3.5957718]",../p01_2013-12-02/2013-12-02_10.13.46.jpg,ZTE-BLADE,[],,52.71990519,,2002:12:08 12:00:00,"['#664d41', '#c9d1e6', '#301e24', '#76645f', '#9f9593']",[],"She Mosse a Ur O80 the Nahe te | ER © Metevth Wrorncette 4 Gee Fa Wrst As BR Weta Pel PMO Weel ansignment nan jubmiiiien, ete Weer 1 et nign erat UD Radiuvanent BO Wee th ALrignment Weed 10 Assigns Pa tatn ween Fort Addmnienon wees ee are sy aves sawn| ALI tos: asiaiga trey A Beet SH WCRI HE) He emer o4rd BE +s keene 6 Fi mo 46 SAV tansy cn sims FRR WRN ove Serves ren Be MOVIN 184 apa Meany BEBE as 8 ori ewan vane 21 enc Vw Sateen een poereey ane ESAPAeg ot ak rer mit net me arate ont mem VIPE TOE 9 ert We sapere Se4 Grates Fe Alps",10:13:46,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -1.9749504, -1.7978859]",../p01_2013-12-02/2013-12-02_12.24.44.jpg,ZTE-BLADE,[],,52.87400139,,2002:12:08 12:00:00,"['#19131e', '#564341', '#746a6a', '#aaaab8', '#9b8788']",['tv'],,12:24:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.281172, -2.152015, -5.039529]",../p01_2013-12-02/2013-12-02_11.40.44.jpg,ZTE-BLADE,[],,82.54461086,,2002:12:08 12:00:00,"['#a6a0a5', '#1b1420', '#604d4a', '#756768', '#fafafc']",[],,11:40:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.014479, -0.53119355, -6.115536]",../p01_2013-12-02/2013-12-02_09.57.14.jpg,ZTE-BLADE,[],,30.44817267,,2002:12:08 12:00:00,"['#99929d', '#e9f3fc', '#554343', '#716364', '#161118']",[],,09:57:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[5.3936577, -0.17706452, 8.281172]",../p01_2013-12-02/2013-12-02_11.08.14.jpg,ZTE-BLADE,[],,4.687100077,,2002:12:08 12:00:00,"['#22191b', '#160c0b', '#100909', '#1c1212', '#1a0f0e']",[],,11:08:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.1915436, -3.4187074, -4.671779]",../p01_2013-12-02/2013-12-02_10.38.17.jpg,ZTE-BLADE,[],,5.223328364,,2002:12:08 12:00:00,"['#897d7a', '#b8a19f', '#a28e8c', '#cbb4b9', '#67645c']",[],,10:38:17,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[10.256122, -3.5957718, -1.9749504]",../p01_2013-12-02/2013-12-02_10.58.46.jpg,ZTE-BLADE,[],['8-12'],6.763945837,['Fear'],2002:12:08 12:00:00,"['#bd7f65', '#f7d5bc', '#795242', '#31211e', '#858798']",[],,10:58:46,"[array([-0.03874777, -0.04554989,  0.05464199, -0.02562702, -0.14110175,
       -0.05126099,  0.05345485, -0.10972843,  0.13300462, -0.16012591,
        0.15875714, -0.03128389, -0.25949362, -0.06464674, -0.02397071,
        0.15764022, -0.13283113, -0.18113635, -0.1093693 , -0.02364871,
        0.02155361,  0.03325508, -0.00078552,  0.01436397, -0.18500401,
       -0.2651132 , -0.0654413 , -0.05036891,  0.03572071, -0.01245084,
       -0.02092853,  0.1477229 , -0.21995836,  0.01169755,  0.09176933,
        0.06756953, -0.02935019, -0.05077282,  0.23069184, -0.0010133 ,
       -0.22809112, -0.0571471 ,  0.06803825,  0.12040377,  0.21952358,
       -0.04824187, -0.00085156, -0.07088628,  0.13620996, -0.26818746,
       -0.04575188,  0.14165816,  0.14089096,  0.12978402,  0.02460543,
       -0.18191218,  0.0343252 ,  0.15647629, -0.19279413,  0.01174323,
       -0.05239024, -0.17264432, -0.01912413,  0.00723013,  0.12992387,
       -0.02837779, -0.11468147, -0.11429773,  0.18116406, -0.20591904,
        0.02663413,  0.12770732, -0.09066285, -0.17497718, -0.23251249,
       -0.06097315,  0.37234268,  0.11266548, -0.17687297,  0.0275951 ,
       -0.06844065, -0.04327625,  0.03015138,  0.02330779, -0.00269235,
       -0.05889358, -0.07885921,  0.02806067,  0.24662355, -0.09059519,
        0.04006547,  0.21570565,  0.00635062,  0.02812922,  0.00764777,
        0.01298201, -0.03819194, -0.02314032, -0.03814831,  0.02294414,
       -0.03868341, -0.12061397,  0.01076261,  0.04348158, -0.17019719,
        0.14343047, -0.01778276, -0.03480747, -0.04694257, -0.07084537,
       -0.07954554, -0.00040145,  0.11535686, -0.28885001,  0.23920216,
        0.17800923, -0.07934919,  0.1651924 , -0.02128602,  0.04467073,
       -0.03667423, -0.0776369 , -0.08500277, -0.11808036,  0.08021644,
       -0.06713659,  0.06209216, -0.03774938])]",02/12/2013,ZTE,1,"[0.0, 0.0]"
,"[8.635301, -2.152015, -3.9499009]",../p01_2013-12-02/2013-12-02_11.13.18.jpg,ZTE-BLADE,[],,80.76737743,,2002:12:08 12:00:00,"['#767391', '#201b1f', '#5b5552', '#e8f0fc', '#9196d3']",['person'],,11:13:18,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, -3.4187074, -4.4947147]",../p01_2013-12-02/2013-12-02_11.31.44.jpg,ZTE-BLADE,[],,117.2279695,,2002:12:08 12:00:00,"['#7f7271', '#dae1f1', '#ada9ac', '#39282e', '#705e57']",[],,11:31:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -2.5197644, -2.8738933]",../p01_2013-12-02/2013-12-02_12.00.44.jpg,ZTE-BLADE,[],,112.9755413,,2002:12:08 12:00:00,"['#584a40', '#1a1920', '#787276', '#eeeef1', '#9691a3']",['person'],,12:00:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.104107, -3.7728362, 3.5957718]",../p01_2013-12-02/2013-12-02_11.04.14.jpg,ZTE-BLADE,[],,4.731838482,,2002:12:08 12:00:00,"['#8f93aa', '#574848', '#7a6f74', '#6d5c5a', '#121218']",[],,11:04:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.281172, -0.17706452, -4.4947147]",../p01_2013-12-02/2013-12-02_10.02.16.jpg,ZTE-BLADE,[],,72.07299692,,2002:12:08 12:00:00,"['#766b6c', '#55423d', '#120f15', '#edf8fd', '#a0a0ae']",[],"General & ntey qualifications University general entry requirements Information about the University's Fequirements is available in Online Prospectus at following link hitpi//study ulater. ae UNapplying/qeneralentt ance php English language GCSE grade C= acceptable alternative Nicky = oreate dog containing Vanguage quale listed on pages 45 and 46 of he hardcopy prospectus 2013 Competence written Spoken ts a try Requirement Univers: Is necessary for to all undergraduate programmes {Also there may be info 100 fo this t meclon when AOA forum o¢ qualy upcoming meeting) =Aue \Piauat 6Ay(Guia9WU SujWoodh je ENE aBentuis WANE SISTAEUOS UNO) YOY UawA Uonows 4 SY) soulueiboid s\enpeidiopun AYSGNUE) OY) 49 WUSUIONNbAY ANU 849096 © 8) Yeyfug UW OU $9 Gy Hue gy se SuoHHOUOND oAneuioye ee jdeoon AUG Sou UOlereU Anue \eiauas SAVSI@A)UF at) \noqu HOH}, HO Perel SNS aGenGuey ysyBus Burley SyUeUaiNba? Ayu jPIELOD Ay) ) BPW 0} 8q AL OsH4) ODy) 1:0) Alu 10) Aivssooou 6] pue (dS pUue LOY LAA UL Souejadiios £10e snioadsoid Adoopiey 109 DOP OBO Ayoiy 2 opob 99 ebonbuey (yeybugy OG /HuiAddein ow: JOVEN APAYS//AY ANH Buono) Ot Ye snyoedgoid OUTNO OLY Ul OYE WAG S| S]UOtUesNboey NUP) ay OHESTTENT Ain 1 (ete 7 2. asl ak ane i Sg",10:02:16,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[5.570722, -1.0760075, -3.2416427]",../p01_2013-12-02/2013-12-02_10.37.44.jpg,ZTE-BLADE,[],,9.053729025,,2002:12:08 12:00:00,"['#777682', '#fcfbfa', '#151515', '#393a3f', '#53525a']",[],,10:37:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.635301, -2.6968288, -3.4187074]",../p01_2013-12-02/2013-12-02_11.52.46.jpg,ZTE-BLADE,[],,13.96688088,,2002:12:08 12:00:00,"['#e0effd', '#9f98a6', '#4e3e3b', '#786668', '#1a1416']",[],,11:52:47,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.7082581, -4.4947147]",../p01_2013-12-02/2013-12-02_10.29.44.jpg,ZTE-BLADE,[],,4.324636726,,2002:12:08 12:00:00,"['#59575b', '#eff3fb', '#72737e', '#1b1313', '#412d31']",[],,10:29:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -1.0760075, -2.3290794]",../p01_2013-12-02/2013-12-02_10.10.14.jpg,ZTE-BLADE,[],,4.366767663,,2002:12:08 12:00:00,"['#050506', '#191511', '#24201a', '#110d0b', '#0b0908']",[],"vs 4 c. ‘ i ; - I 2 oF 7 a E . ee ‘s x = Kd ed erence] : f 1 s su ae si (ie "" fi r* t y 3 ima ine j We. ' J ” ri * bel 4,",10:10:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.104107, -2.3290794, -4.140586]",../p01_2013-12-02/2013-12-02_09.49.16.jpg,ZTE-BLADE,[],,163.3873738,,2002:12:08 12:00:00,"['#352330', '#aca4a8', '#837a7f', '#6f5a52', '#dbe1f2']",[],"Sag) U9 Meron IIda2on Dsinoe HONDUDD «, 1 2) Ant By 4940) 45 5 teuoise51",09:49:16,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.458236, -4.140586, -1.7978859]",../p01_2013-12-02/2013-12-02_12.12.46.jpg,ZTE-BLADE,[],,281.8649306,,2002:12:08 12:00:00,"['#8d7e84', '#170f17', '#b7a7b8', '#402a33', '#685356']","['keyboard', 'tv']",,12:12:46,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.559293, -3.5957718, -4.862464]",../p01_2013-12-02/2013-12-02_11.23.46.jpg,ZTE-BLADE,[],,16.57833298,,2002:12:08 12:00:00,"['#706063', '#30293b', '#847a7e', '#f5f7fa', '#b5afb5']",[],,11:23:46,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -1.0760075, -2.6968288]",../p01_2013-12-02/2013-12-02_10.25.44.jpg,ZTE-BLADE,[],,46.10731928,,2002:12:08 12:00:00,"['#aeabbd', '#6f5954', '#171014', '#4e3733', '#8f7c7c']",['laptop'],,10:25:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.1915436, -3.050958, -5.938472]",../p01_2013-12-02/2013-12-02_10.46.44.jpg,ZTE-BLADE,[],,26.47848606,,2002:12:08 12:00:00,"['#4c3a39', '#181112', '#c2bcbf', '#91847c', '#fcfafb']",[],,10:46:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.458236, -0.35412905, -3.5957718]",../p01_2013-12-02/2013-12-02_10.26.15.jpg,ZTE-BLADE,[],,13.37052762,,2002:12:08 12:00:00,"['#151113', '#756458', '#a3acbf', '#8e8a89', '#4c372e']",['laptop'],| recor = Se etaeia— a. aed fr 4 f,10:26:15,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
['Female'],"[9.00305, -2.5197644, -1.9749504]",../p01_2013-12-02/2013-12-02_11.20.17.jpg,ZTE-BLADE,[],['25-32'],100.1770701,['Fear'],2002:12:08 12:00:00,"['#ada7b1', '#4c3934', '#635a5c', '#8f7876', '#181215']",['tv'],"Shy S Olin, LAC yy",11:20:17,"[array([-0.10654134, -0.0083336 ,  0.07070099, -0.10374752, -0.0741792 ,
       -0.04556684, -0.03845967, -0.02752122,  0.12067683, -0.09481362,
        0.1594277 , -0.02264299, -0.25497273,  0.08709249, -0.03641039,
        0.08950832, -0.14265373, -0.04279718, -0.14445382, -0.10354806,
        0.05876437,  0.09993582, -0.00247526, -0.02596606, -0.08197504,
       -0.26640609, -0.1319291 , -0.08595502,  0.06429887, -0.1129646 ,
        0.10334284, -0.0459959 , -0.16974543, -0.03963201, -0.00268884,
        0.03680359, -0.12218675, -0.11970644,  0.23746547,  0.04256674,
       -0.14186706,  0.08587591,  0.07349937,  0.22937819,  0.18448789,
        0.05716496,  0.03069895, -0.0862427 ,  0.0900877 , -0.29830286,
        0.06473832,  0.11123384,  0.13217255,  0.06469977,  0.14495845,
       -0.14441502,  0.02579673,  0.14117821, -0.17044321,  0.14720616,
        0.0811343 , -0.05816753, -0.04000637, -0.05796524,  0.16161825,
        0.06085771, -0.11458295, -0.14703873,  0.19908701, -0.18781313,
       -0.07579963,  0.0991196 , -0.08220876, -0.14063464, -0.25034997,
        0.0493973 ,  0.32038042,  0.08497719, -0.1241689 ,  0.03647268,
       -0.03161851, -0.04251668, -0.01889012,  0.07929297, -0.07323231,
       -0.08223233, -0.03171147,  0.01813674,  0.20298934, -0.03575104,
        0.0069511 ,  0.20717189,  0.0330332 , -0.02902465,  0.01155877,
        0.02049827, -0.14810655, -0.09144486, -0.07835164, -0.0166432 ,
        0.06723814, -0.11535144, -0.01428404,  0.14283574, -0.17606764,
        0.19531284, -0.10192376, -0.11136544, -0.002882  , -0.00187863,
       -0.07289056,  0.01911106,  0.19975187, -0.21501775,  0.17784239,
        0.21199046, -0.00086791,  0.06766587,  0.05304922,  0.07986704,
       -0.01012014,  0.10821612, -0.249099  , -0.11330407, -0.04473471,
       -0.0151983 , -0.02066962,  0.04247359])]",02/12/2013,ZTE,1,"[0.0, 0.0]"
,"[8.825985, -4.3176503, -1.4301366]",../p01_2013-12-02/2013-12-02_12.11.16.jpg,ZTE-BLADE,[],,52.5392722,,2002:12:08 12:00:00,"['#898180', '#422d36', '#160f18', '#af9dab', '#675656']","['keyboard', 'tv']",,12:11:16,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.281172, -2.5197644, -4.3176503]",../p01_2013-12-02/2013-12-02_10.45.14.jpg,ZTE-BLADE,[],,15.83461771,,2002:12:08 12:00:00,"['#43332f', '#181412', '#b2abaf', '#fbf6f6', '#7e6f68']",[],,10:45:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.281172, -1.0760075, -4.671779]",../p01_2013-12-02/2013-12-02_10.34.14.jpg,ZTE-BLADE,[],,5.493571281,,2002:12:08 12:00:00,"['#737076', '#8a8a97', '#544e53', '#e4e5e9', '#333037']",['person'],,10:34:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, 0.35412905, -5.2165933]",../p01_2013-12-02/2013-12-02_10.01.44.jpg,ZTE-BLADE,[],,66.52300793,,2002:12:08 12:00:00,"['#18151b', '#7b7273', '#5b4c48', '#a4a3b1', '#e7ecfd']",[],Senoral Brey gaailitiowinns Witenes SGA es BNE DINSERVE RIN WR ASSenoral Erery,10:01:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
['Female'],"[8.825985, -2.152015, -2.5197644]",../p01_2013-12-02/2013-12-02_10.49.14.jpg,ZTE-BLADE,[],['25-32'],7.415827226,['Happy'],2002:12:08 12:00:00,"['#2c2221', '#5a4f4e', '#81777a', '#f8e1c8', '#cd967e']","['person', 'person']",,10:49:14,"[array([-4.83762324e-02,  5.53210489e-02,  3.44406739e-02,  1.05805211e-02,
       -9.36185867e-02,  4.05456014e-02, -2.92336196e-02, -1.36844039e-01,
        1.06011242e-01, -1.00898065e-01,  1.64656177e-01,  1.23709477e-02,
       -2.96146691e-01,  5.79174086e-02,  9.18179378e-03,  9.56759527e-02,
       -1.14671931e-01, -1.05983920e-01, -1.22387528e-01, -4.02520001e-02,
       -6.35048300e-02,  2.27902569e-02,  3.64735723e-03,  8.34845528e-02,
       -1.07228518e-01, -2.69247621e-01, -6.47281259e-02, -8.58349726e-02,
        4.52087596e-02, -4.61969115e-02, -4.38483246e-03,  1.60294380e-02,
       -1.32916912e-01,  6.26550168e-02,  3.61867510e-02,  5.74305430e-02,
       -1.35013521e-01, -1.09848484e-01,  2.34422445e-01, -2.05350108e-02,
       -2.26472944e-01, -8.55955333e-02,  4.04440537e-02,  1.85364380e-01,
        2.14860916e-01, -8.55840743e-04,  5.53861521e-02, -8.93600881e-02,
        9.74394381e-02, -3.24431598e-01,  5.03456555e-02,  1.18660390e-01,
       -9.88934189e-04,  7.20519722e-02,  4.93912771e-02, -2.76763380e-01,
        1.33896619e-03,  8.51875842e-02, -1.05235070e-01,  6.81849569e-02,
        7.58468434e-02, -1.15918964e-01, -5.05150445e-02,  1.29709728e-02,
        1.46380395e-01,  9.66552794e-02, -1.05388939e-01, -1.31114900e-01,
        2.02033609e-01, -2.74475783e-01,  6.41366933e-03,  1.24664590e-01,
       -4.05918360e-02, -2.55408853e-01, -2.06152365e-01,  3.73742655e-02,
        4.72153783e-01,  1.84767395e-01, -1.24773547e-01, -6.50324672e-03,
        6.87322346e-03, -2.64883265e-02,  1.66702896e-01,  1.01753384e-01,
       -4.24808562e-02, -9.64871645e-02, -1.08880006e-01,  2.79982090e-02,
        2.66447008e-01, -2.61658505e-02,  2.18987484e-02,  2.08817303e-01,
        2.87383199e-02,  2.62326561e-04,  7.17296451e-02,  8.81860778e-02,
       -4.91694659e-02,  1.64918788e-02, -1.34158701e-01,  7.63005614e-02,
        1.12538952e-02, -8.14878866e-02,  2.12429781e-02,  6.30943254e-02,
       -1.20019555e-01,  1.74810678e-01,  1.15327500e-02, -6.21565059e-02,
        3.46921794e-02, -3.84301022e-02, -1.47908166e-01, -2.81448588e-02,
        2.14213759e-01, -2.55082250e-01,  1.52759895e-01,  1.46706969e-01,
        3.70655060e-02,  1.61902040e-01,  6.62456676e-02,  1.28308490e-01,
        4.20636348e-02, -6.46819472e-02, -2.18874246e-01, -7.42220581e-02,
        1.17146242e-02, -5.56079783e-02, -2.97632106e-02, -1.27340229e-02])]",02/12/2013,ZTE,1,"[0.0, 0.0]"
,"[8.458236, -2.6968288, -3.7728362]",../p01_2013-12-02/2013-12-02_10.08.48.jpg,ZTE-BLADE,[],,21.68836788,,2002:12:08 12:00:00,"['#120b0c', '#412322', '#a59791', '#68534b', '#c5c8d7']",[],,10:08:48,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.458236, -3.7728362, 1.6208214]",../p01_2013-12-02/2013-12-02_10.54.45.jpg,ZTE-BLADE,[],,4.872171386,,2002:12:08 12:00:00,"['#27232a', '#0b0506', '#615864', '#171012', '#060203']",[],,10:54:45,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.014479, -0.0, 6.66035]",../p01_2013-12-02/2013-12-02_10.57.14.jpg,ZTE-BLADE,[],,7.416876692,,2002:12:08 12:00:00,"['#917f84', '#6a5352', '#2f2122', '#e0f1f9', '#110d13']",[],,10:57:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -1.253072, -2.6968288]",../p01_2013-12-02/2013-12-02_10.11.45.jpg,ZTE-BLADE,[],,27.18824712,,2002:12:08 12:00:00,"['#493632', '#6b5954', '#8f7776', '#181215', '#9d9cab']",['tv'],,10:11:45,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.635301, -2.3290794, -3.9499009]",../p01_2013-12-02/2013-12-02_11.42.46.jpg,ZTE-BLADE,[],,224.923575,,2002:12:08 12:00:00,"['#665954', '#16121a', '#52413a', '#bfc5d4', '#8c8382']",[],,11:42:46,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, -2.3290794, -5.039529]",../p01_2013-12-02/2013-12-02_10.44.44.jpg,ZTE-BLADE,[],,20.58683797,,2002:12:08 12:00:00,"['#1c1614', '#afabb1', '#463534', '#f9f6f7', '#7e7069']",['person'],,10:44:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.635301, -1.6208214, -3.7728362]",../p01_2013-12-02/2013-12-02_10.39.44.jpg,ZTE-BLADE,[],,20.23433985,,2002:12:08 12:00:00,"['#1a1a1c', '#959fab', '#ced3e7', '#3c3c40', '#64656d']",[],,10:39:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.3822284, -4.671779, -3.4187074]",../p01_2013-12-02/2013-12-02_10.47.15.jpg,ZTE-BLADE,[],,7.339021155,,2002:12:08 12:00:00,"['#695e5e', '#d0c1c5', '#fbf8fa', '#2b2529', '#a4999c']",[],,10:47:15,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.1915436, 1.253072, -3.4187074]",../p01_2013-12-02/2013-12-02_10.27.44.jpg,ZTE-BLADE,[],,6.50370508,,2002:12:08 12:00:00,"['#413a40', '#908188', '#fdfbf9', '#675c60', '#d6cac7']",[],,10:27:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.458236, -2.5197644, -4.140586]",../p01_2013-12-02/2013-12-02_11.18.16.jpg,ZTE-BLADE,[],,17.43502976,,2002:12:08 12:00:00,"['#0d090c', '#dfdad9', '#3c2e32', '#674b47', '#7d7573']",[],,11:18:16,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -1.9749504, -3.5957718]",../p01_2013-12-02/2013-12-02_12.01.17.jpg,ZTE-BLADE,[],,149.9481156,,2002:12:08 12:00:00,"['#c9d1e4', '#a79a95', '#2d1e2a', '#644c47', '#75605d']",['tv'],o Sas 9 soa pie Sha >| | (eles,12:01:17,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[6.2926006, -0.0, 7.3822284]",../p01_2013-12-02/2013-12-02_11.06.16.jpg,ZTE-BLADE,[],,5.174460813,,2002:12:08 12:00:00,"['#150b08', '#20110b', '#27150e', '#32211e', '#2d1913']",[],,11:06:16,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[11.155065, 0.7082581, -1.4301366]",../p01_2013-12-02/2013-12-02_10.35.44.jpg,ZTE-BLADE,[],,15.39970036,,2002:12:08 12:00:00,"['#322730', '#675f67', '#f4f5f0', '#ada19f', '#423f4e']",[],,10:35:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.559293, 1.0760075, -1.7978859]",../p01_2013-12-02/2013-12-02_10.28.14.jpg,ZTE-BLADE,[],,26.81416348,,2002:12:08 12:00:00,"['#513d34', '#fbfdfe', '#a8bae9', '#130e0d', '#736f80']",[],,10:28:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
